schema_version,phase,dataset_id,split_label,split,corruption_family,corruption_id,corruption_level,corruption_seed,seed_role,target_space,corruption_config_hash,random_seed_hash,definition_manifest_hash,manifest_path,manifest_file_sha256
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p00__audit_2001,0.0,2001,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,86df4781dcbc3af5c22346c57bb1d967152a75d9cd4ed29401ee4fb58cc0baf3,a80060ac31849b66fb1c3842c98be245912b019790b8c8381e71ac3b60255a26,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p00__audit_2001.json,5a564960c837c9ce17fcc4044916503de54c149b2dd7f7f67983979fe0ee008f
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p00__audit_2002,0.0,2002,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,55790afb76174b56601ecfdbc0a1e7cdff84db8dbdedd1b9bba5cb927297f47e,bb785f0a6b89305f59be3dc0845c1cad01a89aa4943c4dcaa6a0edf62d7ad30a,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p00__audit_2002.json,44a071e1b99d1779efa5665a58b2ab095a905b0d1d84a9981e36801e520d36f6
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p00__audit_2003,0.0,2003,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,2a657dd1c34a05be711071071bee893b3702090a39047e0db8bd59246a23a270,bc1ca7cbdd30c4f945e73f6a3f48b1d2391d11a125fac6141280a83f39205e97,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p00__audit_2003.json,a97bb992dac57bcf76a15c8064fdcb97cad316e5d87e02d688fbeb423a117995
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p00__shadow_9001,0.0,9001,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,8e44ff7f26e1ee911788cfe39701cf6ae20c51c9379310803b9a931e38208c67,253eac8d81bf447067b612f5d79d8d19a44e87a41c76f4cab8e3e2b05e8eeebe,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p00__shadow_9001.json,10ed1f0145eca7cfd7da65fa87ce31a8818db220f96528a8a1c5a10398c599ec
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p00__shadow_9002,0.0,9002,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,dbe7682f02f763ef8f9bb33a8a51fcf33f1922c63a9869e766f1654784ff885f,7b15c53b4eecf726880a59e7abc74007f5913aa7fc96f31925f1dec5bb117b93,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p00__shadow_9002.json,57e90602ee97362dc65a3a85ce2299454524dc286a8bbc0ad512796aea755405
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p05__audit_2001,0.05,2001,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,2c590ef43f627d4a61f52561e1b80b1729d732f3da9217dcd59b8cfa69d985cb,45881263e09288c50253c8c84888525ae5475d8bef3a2bbd29bbed1f4c28971f,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p05__audit_2001.json,5d3e1f73a854d13b6e499fc42726fd333d33300c511a285b90cd6fb958a7a66e
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p05__audit_2002,0.05,2002,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,ae8a1ed83e434a07a44caa75e18223b87414637156c8d7909ab8989120d24ea3,e4da84f171ce3fdc11529de448be191d2cd8dc54671960daff8bff9825a7c903,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p05__audit_2002.json,34e2d366e8ff3c878bc26b0d8d2838cc0e3ca36a4a69092345fe59f9c104ae89
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p05__audit_2003,0.05,2003,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,281f889134667c24826f324dc9e0ca7551dc291887754d9e212f0f9b96cbff78,d4806a74b804b749a56126bd10bf37c4d7e48155ab5ef07e505b3376e74c692d,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p05__audit_2003.json,c7f1e2f3ea296a35f434e808d98610bfdb0e0eafafba94584b4711d12f6ba501
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p05__shadow_9001,0.05,9001,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,5a5f5fd748a6c39dd6f5e3c287927ff730b9a53324af8104975ef9a5033a5252,aa9c0b68a6c2d1fae085bd60ca08ba78660d28ab7439304f9d042215aea2ec33,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p05__shadow_9001.json,aaa7d41bb3377e549360bea22b78e8e674fe7be9330d30a1c49fa8d4bddebc09
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p05__shadow_9002,0.05,9002,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,8d3848abfb3ec5a672bf237e9d12533343937676d4375e32c364b5826b3281f1,0c477495633c5fbaff8e8e21c97314faca01fd2aa8e35256feb0c5f3ef0ff5d8,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p05__shadow_9002.json,f35d18a39f674cb2f6462f7638bc2a575080d5b365b21c0d016c0ee4fe908e51
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p10__audit_2001,0.1,2001,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,fb86c53f265ff672a14980413390dafe795fe1ac250c841e242f2715f5dacd30,700317115c27d61edc1416b1d0145aa97655bd01b0f5edc1a7f8dbe24a8ab6e4,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p10__audit_2001.json,dcb48755189fd6433201e4e7956eea49712e8a78ebc0dcd05431ee65d87fb90e
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p10__audit_2002,0.1,2002,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,35d0a850a06665d10d905db95d1ea452cc83795fa847d732af08c18bd9212da7,5a4f914343be120d0c77f42129ab256aa12f8152d9e0edc7d990a4dec490e5cb,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p10__audit_2002.json,2d9f9f424191ddcd8be6ce5797e156b17334924cc78e3cc51e98c9bd70b3dd26
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p10__audit_2003,0.1,2003,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,2adfbdb2cd029cb5b416e7758d7b99cfbc76de9fcf3150a04db2a3f8bfd13dff,a7e157021139f2a3063a31a1b0ca46bd470330d38e36b5155926320070b844cf,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p10__audit_2003.json,1bb061defaedb38bbb9ea81154e8661e590e0af91c99d29de0498680246b9b69
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p10__shadow_9001,0.1,9001,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,24b6d1b51e7f5caceb59cc1c7517b356a363e93ec4aa447943aed0b96d3ba1b6,fe0f70927ef0ab9482f703b68d7971587301f887363951d38882997ed6db1f6a,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p10__shadow_9001.json,45edb20cbf87e02dc70d4d818625627932ec10ec21f3807ea130cc7973694d46
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p10__shadow_9002,0.1,9002,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,6fa34544db19764cde5d94ea02de3ce61e90effc8b60d67cc053f420e9a3c68c,85e3205c861ecd3a7089447f4d26c6c8adf5d6cbf35ca2064105e3502cefdd79,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p10__shadow_9002.json,59eb903cd85e479215bca1fe66e2cb8e007ce762c4f4d1c2819b23a42af81779
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p20__audit_2001,0.2,2001,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,729a5318294490a8e85a6c5338e1b659279ba64477a731413ba13842861cebf2,71db251a51a038fd25646dfb9b8d8472b44b7c88e9ba399c96fd90e0f2944f7a,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p20__audit_2001.json,7f905e460c1e09a5ee98fcacdb0583a3a7671faf6b0a13f9c4627e9806024a8f
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p20__audit_2002,0.2,2002,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,1d4bc387bc6e4486e71483ed6f508b22eea4813927072011cc7ac5a26d15601d,9a7dd207e0edaac765a8a93f7dad3d1be2afd3fed76d51baf49815c2c8a779f0,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p20__audit_2002.json,2d9a27133d270426eb0b7c8b37e6d50be73e919302964e88b6e0f26d977fca7f
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p20__audit_2003,0.2,2003,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,f6ca7ce8c6537930ff430aeb749cb6814273491df0d0e9ddc9e1590e466e6d00,86c2dae684d5759ca6a0d462e543951fc7d7d4a6c9744523955ce6eddd49717d,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p20__audit_2003.json,490e621d93c5762d427e804b0ac66549bc54768978b636b363009a2645d77f8c
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p20__shadow_9001,0.2,9001,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,a5ff6920ee0079bac19fa8910672a058a0ec3de94315038f7c730211b51d7e3d,94f84d671f69a968ca37330241a5f63ef4cc8ab6883d5d41301cb214bfc97449,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p20__shadow_9001.json,5a7abdb2ea105967dc3a21a62f05bbaa4eebaa7dd106129299f75f47f1ee0e31
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p20__shadow_9002,0.2,9002,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,5528cbdde9896434c8fd072d2219d8650985efe8da0aa55f4c1faa7c767eac34,6ab35daaca502a5053ad8d981c21af4306d9026147725634327cc2d08d2875a5,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p20__shadow_9002.json,6fd05da7fbbd852fdf0f1b39040df384a1dda546dda33cfee94c56de2ef9b8d3
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p40__audit_2001,0.4,2001,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,107e7e607c49b777bb7e4a4ed5eb4204f10a5f13c708a6bfca0bdec7d694561b,7e633177093ecea678dd6d7b8d178a7eceb8fe9ae896a704a1a743c1866e344d,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p40__audit_2001.json,e1f243556d7f875728bfae1433eb7f878b8370299eb3d2c996be98218b4b262c
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p40__audit_2002,0.4,2002,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,bd01182aabc5255149728ee24252dbe799315df8424b6e4070b42bea28e2abc4,fefff26d3800db055f27f8e3f4846c843d5e36c722aa83edb9ea8edec174353c,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p40__audit_2002.json,e4344eceeac1046d614300b151fa768705bd3b1af2431ce40793b5a9422a7784
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p40__audit_2003,0.4,2003,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,aeca7ed1af2527c00a14e4c6e5ea19948646399e7fb26c2d1029097083279688,6f9e858151653a957b54c701f5d0e28e5e0716c8d32abba6237feae31291127e,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p40__audit_2003.json,a86e9999023a5bf401a20b1ede68cbe8fcb532ec4a65ebf8592dbe175205d9c1
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p40__shadow_9001,0.4,9001,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,31fb4d0f9bb5eac63055e19b13bbc2074c91e05299efe3040f13584118cd2a74,b37eab3a1d791caad628bb9087ab3cceba68701f05a1064ad560c2c7b464e9bc,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p40__shadow_9001.json,b92b9ce52281ef4956bc388763eda2a2f99153d7aba01eef9a0e2454b5251eb7
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p40__shadow_9002,0.4,9002,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,e0a2908dbabce7d12e2a9d34f4fbfb5f8b6b1c87c0589d54c57cf488957aa514,fe956ce60600f75cfbe4c8f40abf4eccdfbda0455faf84eacf84f85a78ae479c,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p40__shadow_9002.json,8efdde7263d91dcdc3b30e6cf63a379a63f4b499edc33f813636bf20c30ee285
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p60__audit_2001,0.6,2001,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,d62b04767caf2af245eafd2f37a94a59641ab4191a30dab3dfbf3f575e9cdc6c,49e1adae5a6d1612e1906346098ac78914d049bbafb8afb6ab3deb85c697a493,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p60__audit_2001.json,62cac5b02c862b97e0a72b02b2035600c998130f7858107fb65496a64f6ebce8
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p60__audit_2002,0.6,2002,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,b1cd81abfd2a3c6ac8fce79614c0fbc771c60c966a107b68646e8ba22c31bc21,92d77f4b1b297c8eb6eba62d3bd89d71cfdc71afe5facd14c0b7f8e8b0baa525,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p60__audit_2002.json,265897121bcafd6326842e83073d5883f102a220952c6f1bd3acaa6029c44a6c
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p60__audit_2003,0.6,2003,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,a1c52c4e12faf01f7dddf834e39187bbe2048d120f82bd01ff6d5d0a464981a2,5b01d2397a17a98e5575e2dcc883df4f131ae7a96cfedf16deeb709329488c86,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p60__audit_2003.json,0aa7de3003cabb100115b234a34470cf0d68e167e1e310309a84168fbf0d71d1
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p60__shadow_9001,0.6,9001,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,d142f271029fa029b29d4e095e9c7da0c038693e711bcd475378b92826ed8089,d2b5256d92b5201a273badb4340a06cc6a85fa38dd2dccbe568dbbbba3f6aa36,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p60__shadow_9001.json,2474e508ec1effb88baa28055c6cf0e05379f789047e3b9112ac0fc49e7757af
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p60__shadow_9002,0.6,9002,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,9b9305edfdea028a9c42756ab41fac85d9eae1133374c110883a8252e2a2b995,ff46bc7a67fb705bb6527c9df76513770d963a4d3ca6fd10ec2364063d260051,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p60__shadow_9002.json,e0d8ab1c351b1a00be5bca9adfa203d1e877df1b51f2fa7c4a6e97f612780599
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p80__audit_2001,0.8,2001,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,8f3feb4f00d305f4857a5442435b799c44c7a909be625ddb9d00f6bfc5995955,e458853a0c2ea971681b917b41784ff7676474e586bc65e06028c0d9469cf13e,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p80__audit_2001.json,318bcdbe0350b6f05634ca5946bf2c71476f1b701e5022233c50be8f6434f93a
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p80__audit_2002,0.8,2002,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,fc5d0025edcf42b867e556e44f1382fb543b87ffd12fd92add83c02c9387d479,ddcdfd02a9fbc89c13ea4eb30b3a4b399150c001f70c7afa23d3e7b4444c8f08,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p80__audit_2002.json,2a3cbed31df1d9747a59284ab75b3469603e57a5b275d4fd6ab362d1aff08fef
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p80__audit_2003,0.8,2003,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,70a1c08295fbfad3ce9ad0a960c27732d3f52788598b609c877d689f3d5eec71,5a3b9a03e22fe7ca24dff91de589e2088da8079d8bd00fa599bc1477dafaa134,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p80__audit_2003.json,a41207e086960ad59a97687526cd7a9ebc02392bf7fa72f08163deb262f4f69d
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p80__shadow_9001,0.8,9001,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,c749b58b7fe4271c64fa509277a626d4e47268ff5d5481602ac1be39bd576155,78cadc6e81451286f67498059d7619b31dddf47b747910ced01183f5737672d9,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p80__shadow_9001.json,ad82b354519a4cf2fe861f039f9b5046f5f7f7f60f8ce9e92f41af0e1ad9313d
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_0p80__shadow_9002,0.8,9002,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,bf044af17b1950bcdb730db454052cd320fab2fbf9dcca3eae220fc5e14d8b69,d09efbbe0ebc3b4ebe88cb064acd6e4bb8e55ab6bad15d1cd41e1d7dea45c040,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_0p80__shadow_9002.json,132ae8a9f1772da3b226415ce6f0040df1843dccd5e1c78cda314c7e2b68f4e3
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_1p00__audit_2001,1.0,2001,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,cda0a13ddebb086052a4c2aa402937c0d61ec62b9f13e4f59deadadc7535fe31,8bd42e74c8419ff198b9e68806870cf3deea9aac17602f49eed3334415503565,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_1p00__audit_2001.json,375a956312caaccd5809d765af9c7827a45b86c6192e58e871315cc43339abe2
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_1p00__audit_2002,1.0,2002,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,ae202f266621f9b599428428ca13dbb436f847cac6c6896075e2d41ec8c1f60f,6e91650006c7ff4c987b84d7dcef2b726f60279499df40fc51aeb5dd87fa69e5,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_1p00__audit_2002.json,796335583943ad80688e020e15127727ef7332a75567cb4731b1a94b9d149810
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_1p00__audit_2003,1.0,2003,audit,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,a2be626d522bbd8ffc24a8cc1dd5f69889aaf6c75c8236397805743d2f1b1d9c,7e4b7f09e8ac84fbb7610f3b6dcd6250b05d97c9e209e302b606c7ee71d932fa,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_1p00__audit_2003.json,c230209611085ea5e2e004186180051212ab32029d592d9b6abd9ca724ced5e3
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_1p00__shadow_9001,1.0,9001,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,8fd21e5613497e744fecea36a64d33523782b068aeee97e6dcacf6ca4f496813,d7e22f9daeca0dbbd4fca8780fbfb2d698c592a99dce59102f2ee97f4b57b2d7,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_1p00__shadow_9001.json,0b33605ebdc46d40146c6e95167c0e8868f3bcaf5d82fda598e67d2b43060bb5
1.0,phase2,bank_marketing,audit,audit_benchmark,distribution_shift,bank_marketing__audit_benchmark__distribution_shift__level_1p00__shadow_9002,1.0,9002,shadow,rows,43586a35aee04c998a97d8f7b61e27e1eac9bf13d07a6ac81147dc1087218e91,bc67e205edc79b86e430d7029b610cb7cdd42961785c21733688dde2957aacce,907215e79434056ab76293a3d2513a5f60203ddafeaecad9044c554ac92c6700,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\distribution_shift\bank_marketing__audit_benchmark__distribution_shift__level_1p00__shadow_9002.json,c4ca9abd47c1be002ecd842df58400d9140ea6ae24b8253498038f60258d9ea3
1.0,phase2,bank_marketing,audit,audit_benchmark,synthetic_sensor_failure,bank_marketing__audit_benchmark__synthetic_sensor_failure__level_0p00__audit_2001,0.0,2001,audit,features,f04e99c4b0c84227f82c6bb0b6dfa55ae0057a4350d14e65acb64b9c98b884b2,cf6d520d323043c56808199d1ddacfff64ce9f2fb171e3ae27118f3a896de5f2,ab3a634a6aa163d59c5a4e69c35c573d9a5350b99d386c3d5ae4e6d7529d253f,C:\Users\Saif malik\MAVS-Ch10B\results\corruption_manifests\manifests\synthetic_sensor_failure\bank_marketing__audit_benchmark__synthetic_sensor_failure__level_0p00__audit_2001.json,1e0d07d384b8aa14d37fc8e17f01f8d00e800c8f68c8644cfc71ce553b63879f
